Date,AORD
2002-11-06,3036
2002-11-07,3001.899902
2002-11-08,2972.600098
2002-11-11,2937.399902
2002-11-12,2942.899902
2002-11-13,2932.199951
2002-11-14,2922.199951
2002-11-15,2964.699951
2002-11-18,2960.800049
2002-11-19,2951.399902
2002-11-20,2969
2002-11-21,2984.800049
2002-11-22,2999.399902
2002-11-25,3004.899902
2002-11-26,2979.300049
2002-11-27,2968.199951
2002-11-28,3007.199951
2002-11-29,3025.199951
2002-12-02,3047.600098
2002-12-03,3037.199951
2002-12-04,2993.399902
2002-12-05,3004
2002-12-06,2990.699951
2002-12-09,2987.899902
2002-12-10,2955.699951
2002-12-11,2939.5
2002-12-12,2955.699951
2002-12-13,2941.199951
2002-12-16,2921.899902
2002-12-17,2957.300049
2002-12-18,2957
2002-12-19,2959.199951
2002-12-20,2978.800049
2002-12-23,2999.100098
2002-12-24,2998.800049
2002-12-27,2991.399902
2002-12-30,2960.5
2002-12-31,2975.5
2003-01-02,2996.199951
2003-01-03,3025.699951
2003-01-06,3044.800049
2003-01-07,3043.199951
2003-01-08,3042.399902
2003-01-09,3035.600098
2003-01-10,3035
2003-01-13,3042.5
2003-01-14,3049
2003-01-15,3049.600098
2003-01-16,3030.300049
2003-01-17,3024.699951
2003-01-20,3028.199951
2003-01-21,3024.100098
2003-01-22,2999.100098
2003-01-23,2997.800049
2003-01-24,3000.100098
2003-01-28,2940.5
2003-01-29,2929.899902
2003-01-30,2943
2003-01-31,2935.399902
2003-02-03,2920.5
2003-02-04,2926.100098
2003-02-05,2898.300049
2003-02-06,2868.199951
2003-02-07,2886.100098
2003-02-10,2870.199951
2003-02-11,2860
2003-02-12,2867.100098
2003-02-13,2820.5
2003-02-14,2804.399902
2003-02-17,2829.5
2003-02-18,2828.899902
2003-02-19,2849.899902
2003-02-20,2806.5
2003-02-21,2804.399902
2003-02-24,2837.300049
2003-02-25,2780.5
2003-02-26,2804.199951
2003-02-27,2774.699951
2003-02-28,2778.399902
2003-03-03,2791.600098
2003-03-04,2787
2003-03-05,2749.699951
2003-03-06,2747
2003-03-07,2715
2003-03-10,2711.100098
2003-03-11,2691.699951
2003-03-12,2687.100098
2003-03-13,2673.300049
2003-03-14,2724.199951
2003-03-17,2711
2003-03-18,2804.399902
2003-03-19,2814.699951
2003-03-20,2835.800049
2003-03-21,2839.399902
2003-03-24,2828.5
2003-03-25,2822.199951
2003-03-26,2858.399902
2003-03-27,2855
2003-03-28,2861.199951
2003-03-31,2848.600098
2003-04-01,2844.199951
2003-04-02,2847.399902
2003-04-03,2874.100098
2003-04-04,2896.300049
2003-04-07,2941.600098
2003-04-08,2940.600098
2003-04-09,2915.699951
2003-04-10,2904.699951
2003-04-11,2908.300049
2003-04-14,2905.5
2003-04-15,2932.399902
2003-04-16,2944.399902
2003-04-17,2917
2003-04-22,2942.199951
2003-04-23,2964
2003-04-24,2961.699951
2003-04-28,2934.699951
2003-04-29,2971.199951
2003-04-30,2970.899902
2003-05-01,2965.600098
2003-05-02,2941
2003-05-05,2948
2003-05-06,2937.5
2003-05-07,2944.199951
2003-05-08,2927.5
2003-05-09,2928.199951
2003-05-12,2945.5
2003-05-13,2952.100098
2003-05-14,2943
2003-05-15,2931
2003-05-16,2924.399902
2003-05-19,2922.5
2003-05-20,2908.5
2003-05-21,2914.899902
2003-05-22,2935.699951
2003-05-23,2966.300049
2003-05-26,2965
2003-05-27,2950.800049
2003-05-28,2976.100098
2003-05-29,2983.600098
2003-05-30,2979.800049
2003-06-02,3004.300049
2003-06-03,2991.899902
2003-06-04,2996.600098
2003-06-05,3008
2003-06-06,3018.100098
2003-06-10,3023.300049
2003-06-11,3036.899902
2003-06-12,3050.199951
2003-06-13,3053.399902
2003-06-16,3056.300049
2003-06-17,3077
2003-06-18,3057.699951
2003-06-19,3070.899902
2003-06-20,3055.199951
2003-06-23,3059
2003-06-24,3035.199951
2003-06-25,3031.899902
2003-06-26,2997
2003-06-27,3018
2003-06-30,2998.899902
2003-07-01,3009.199951
2003-07-02,3003.399902
2003-07-03,3017.100098
2003-07-04,3000.800049
2003-07-07,3005.399902
2003-07-08,3013.600098
2003-07-09,3008.300049
2003-07-10,3022.699951
2003-07-11,3022.800049
2003-07-14,3053.399902
2003-07-15,3061
2003-07-16,3075.199951
2003-07-17,3067.5
2003-07-18,3064.899902
2003-07-21,3070.600098
2003-07-22,3048.5
2003-07-23,3068.100098
2003-07-24,3073
2003-07-25,3081.300049
2003-07-28,3103.100098
2003-07-29,3093
2003-07-30,3076.899902
2003-07-31,3106.699951
2003-08-01,3126
2003-08-04,3115.800049
2003-08-05,3123.399902
2003-08-06,3118.600098
2003-08-07,3124.5
2003-08-08,3135.699951
2003-08-11,3136.5
2003-08-12,3134.699951
2003-08-13,3150.399902
2003-08-14,3143.199951
2003-08-15,3142.800049
2003-08-18,3158.300049
2003-08-19,3165
2003-08-20,3167.699951
2003-08-21,3169.899902
2003-08-22,3180.399902
2003-08-25,3175
2003-08-26,3167.300049
2003-08-27,3178.199951
2003-08-28,3196.899902
2003-08-29,3202.899902
2003-09-01,3212.100098
2003-09-02,3223.899902
2003-09-03,3219.199951
2003-09-04,3233.800049
2003-09-05,3220.100098
2003-09-08,3233
2003-09-09,3237.5
2003-09-10,3220.100098
2003-09-11,3197.100098
2003-09-12,3195.199951
2003-09-15,3191.600098
2003-09-16,3197.199951
2003-09-17,3221.5
2003-09-18,3225
2003-09-19,3223.399902
2003-09-22,3200
2003-09-23,3187.199951
2003-09-24,3214.300049
2003-09-25,3180.199951
2003-09-26,3175.699951
2003-09-29,3170.300049
2003-09-30,3176.199951
2003-10-01,3164.699951
2003-10-02,3203.399902
2003-10-03,3205.699951
2003-10-06,3222.899902
2003-10-07,3225.399902
2003-10-08,3247.800049
2003-10-09,3256.899902
2003-10-10,3266.199951
2003-10-13,3283
2003-10-14,3291.600098
2003-10-15,3291.899902
2003-10-16,3302.300049
2003-10-17,3301.399902
2003-10-20,3295.199951
2003-10-21,3310.600098
2003-10-22,3305.300049
2003-10-23,3274.100098
2003-10-24,3266.199951
2003-10-27,3254.899902
2003-10-28,3254.300049
2003-10-29,3274.699951
2003-10-30,3284.600098
2003-10-31,3282.399902
2003-11-03,3268.800049
2003-11-04,3279.5
2003-11-05,3255.800049
2003-11-06,3257.899902
2003-11-07,3265.5
2003-11-10,3248.100098
2003-11-11,3217.699951
2003-11-12,3217.399902
2003-11-13,3230.300049
2003-11-14,3215.399902
2003-11-17,3188.399902
2003-11-18,3185.399902
2003-11-19,3189.100098
2003-11-20,3192.699951
2003-11-21,3175.300049
2003-11-24,3175.699951
2003-11-25,3197.399902
2003-11-26,3198.699951
2003-11-27,3194.300049
2003-11-28,3195.699951
2003-12-01,3180.300049
2003-12-02,3196.699951
2003-12-03,3220.100098
2003-12-04,3231.899902
2003-12-05,3232.100098
2003-12-08,3226.199951
2003-12-09,3219.5
2003-12-10,3212.899902
2003-12-11,3193.699951
2003-12-12,3216.300049
2003-12-15,3252
2003-12-16,3221.300049
2003-12-17,3235.5
2003-12-18,3229.5
2003-12-19,3238.5
2003-12-22,3261.199951
2003-12-23,3261.600098
2003-12-24,3271
2003-12-29,3286.399902
2003-12-30,3301.300049
2003-12-31,3306
2004-01-02,3309.800049
2004-01-05,3296.5
2004-01-06,3325.399902
2004-01-07,3309.899902
2004-01-08,3304.600098
2004-01-09,3307.100098
2004-01-12,3308.699951
2004-01-13,3300.800049
2004-01-14,3314.699951
2004-01-15,3312.600098
2004-01-16,3298.100098
2004-01-19,3312.5
2004-01-20,3320.800049
2004-01-21,3320.699951
2004-01-22,3339.399902
2004-01-23,3346.199951
2004-01-27,3324.699951
2004-01-28,3292.199951
2004-01-29,3276.600098
2004-01-30,3283.600098
2004-02-02,3287.199951
2004-02-03,3277.800049
2004-02-04,3279.800049
2004-02-05,3274.899902
2004-02-06,3285
2004-02-09,3300
2004-02-10,3301.199951
2004-02-11,3315.300049
2004-02-12,3339.899902
2004-02-13,3347.800049
2004-02-16,3337.199951
2004-02-17,3346.399902
2004-02-18,3365.199951
2004-02-19,3366.899902
2004-02-20,3359.5
2004-02-23,3354.300049
2004-02-24,3344.199951
2004-02-25,3346.5
2004-02-26,3358.100098
2004-02-27,3372.5
2004-03-01,3389.899902
2004-03-02,3398.199951
2004-03-03,3399
2004-03-04,3399.699951
2004-03-05,3416.300049
2004-03-08,3425.5
2004-03-09,3427.199951
2004-03-10,3414.300049
2004-03-11,3411.899902
2004-03-12,3402.100098
2004-03-15,3410.300049
2004-03-16,3410.100098
2004-03-17,3432.300049
2004-03-18,3424.600098
2004-03-19,3429.800049
2004-03-22,3399.600098
2004-03-23,3388
2004-03-24,3385.100098
2004-03-25,3395.699951
2004-03-26,3424.199951
2004-03-29,3409.100098
2004-03-30,3416.899902
2004-03-31,3416.399902
2004-04-01,3443.899902
2004-04-02,3437.399902
2004-04-05,3453.199951
2004-04-06,3456
2004-04-07,3462.899902
2004-04-08,3456.600098
2004-04-13,3443.800049
2004-04-14,3440.800049
2004-04-15,3425.699951
2004-04-16,3424.300049
2004-04-19,3439.699951
2004-04-20,3457.199951
2004-04-21,3444.699951
2004-04-22,3441.899902
2004-04-23,3461.5
2004-04-26,3455.399902
2004-04-27,3452.300049
2004-04-28,3450.399902
2004-04-29,3407.800049
2004-04-30,3407.699951
2004-05-03,3388
2004-05-04,3398.399902
2004-05-05,3413.699951
2004-05-06,3406.5
2004-05-07,3401.199951
2004-05-10,3361.899902
2004-05-11,3362.899902
2004-05-12,3383.899902
2004-05-13,3376.199951
2004-05-14,3366.800049
2004-05-17,3349.399902
2004-05-18,3372.5
2004-05-19,3389.800049
2004-05-20,3378.899902
2004-05-21,3394.199951
2004-05-24,3398.399902
2004-05-25,3393.699951
2004-05-26,3422.300049
2004-05-27,3441.199951
2004-05-28,3447.300049
2004-05-31,3456.899902
2004-06-01,3454.600098
2004-06-02,3473.100098
2004-06-03,3465.600098
2004-06-04,3466.600098
2004-06-07,3482.300049
2004-06-08,3482.399902
2004-06-09,3466.600098
2004-06-10,3469.100098
2004-06-11,3478.100098
2004-06-15,3467.600098
2004-06-16,3484.600098
2004-06-17,3506.800049
2004-06-18,3523.300049
2004-06-21,3547.399902
2004-06-22,3533.899902
2004-06-23,3545.300049
2004-06-24,3524.800049
2004-06-25,3523
2004-06-28,3518.5
2004-06-29,3517.5
2004-06-30,3530.300049
2004-07-01,3534
2004-07-02,3531.5
2004-07-05,3534.399902
2004-07-06,3551.5
2004-07-07,3559.899902
2004-07-08,3562.800049
2004-07-09,3558.899902
2004-07-12,3554
2004-07-13,3554.899902
2004-07-14,3524.100098
2004-07-15,3527.699951
2004-07-16,3533.5
2004-07-19,3535.100098
2004-07-20,3507.100098
2004-07-21,3528.100098
2004-07-22,3505.5
2004-07-23,3495.699951
2004-07-26,3495.600098
2004-07-27,3500.100098
2004-07-28,3510.300049
2004-07-29,3512.600098
2004-07-30,3546.100098
2004-08-02,3554.5
2004-08-03,3565.300049
2004-08-04,3555.5
2004-08-05,3546.199951
2004-08-06,3538.899902
2004-08-09,3519.5
2004-08-10,3509.199951
2004-08-11,3520.100098
2004-08-12,3495.699951
2004-08-13,3489.100098
2004-08-16,3480.699951
2004-08-17,3495.399902
2004-08-18,3488.600098
2004-08-19,3498.300049
2004-08-20,3507.800049
2004-08-23,3535.100098
2004-08-24,3539.699951
2004-08-25,3530.399902
2004-08-26,3537.899902
2004-08-27,3568.699951
2004-08-30,3562.399902
2004-08-31,3561.899902
2004-09-01,3581.600098
2004-09-02,3594.699951
2004-09-03,3584.399902
2004-09-06,3584.800049
2004-09-07,3595.600098
2004-09-08,3595.899902
2004-09-09,3598.399902
2004-09-10,3602.5
2004-09-13,3615.5
2004-09-14,3630.199951
2004-09-15,3636.5
2004-09-16,3636.699951
2004-09-17,3643.899902
2004-09-20,3641.399902
2004-09-21,3642.699951
2004-09-22,3652.600098
2004-09-23,3645.899902
2004-09-24,3635.600098
2004-09-27,3632.800049
2004-09-28,3637.899902
2004-09-29,3667.100098
2004-09-30,3674.699951
2004-10-01,3669
2004-10-04,3703.100098
2004-10-05,3705
2004-10-06,3709
2004-10-07,3710.5
2004-10-08,3696
2004-10-11,3714.600098
2004-10-12,3727.100098
2004-10-13,3734
2004-10-14,3719.899902
2004-10-15,3730.399902
2004-10-18,3721.199951
2004-10-19,3728
2004-10-20,3710.899902
2004-10-21,3715.699951
2004-10-22,3720.699951
2004-10-25,3694.399902
2004-10-26,3718.199951
2004-10-27,3753.699951
2004-10-28,3784
2004-10-29,3786.300049
2004-11-01,3797.399902
2004-11-02,3805.600098
2004-11-03,3839.199951
2004-11-04,3849.800049
2004-11-05,3854.5
2004-11-08,3832.899902
2004-11-09,3846.5
2004-11-10,3857.699951
2004-11-11,3873.600098
2004-11-12,3872.600098
2004-11-15,3890.899902
2004-11-16,3879.899902
2004-11-17,3889.899902
2004-11-18,3893.399902
2004-11-19,3887.300049
2004-11-22,3846.800049
2004-11-23,3878.899902
2004-11-24,3894.699951
2004-11-25,3914.800049
2004-11-26,3922.899902
2004-11-29,3938.100098
2004-11-30,3942.800049
2004-12-01,3914.300049
2004-12-02,3955.100098
2004-12-03,3951.399902
2004-12-06,3959.899902
2004-12-07,3939.699951
2004-12-08,3909.800049
2004-12-09,3898.899902
2004-12-10,3911.399902
2004-12-13,3919.5
2004-12-14,3936.800049
2004-12-15,3953
2004-12-16,3982.300049
2004-12-17,3995.300049
2004-12-20,3998.399902
2004-12-21,4018.300049
2004-12-22,4037.399902
2004-12-23,4029.399902
2004-12-24,4049.300049
2004-12-29,4044
2004-12-30,4057
2004-12-31,4053.100098
2005-01-04,4060.699951
2005-01-05,4043.399902
2005-01-06,4033.300049
2005-01-07,4062.800049
2005-01-10,4071.699951
2005-01-11,4070.300049
2005-01-12,4068.300049
2005-01-13,4069.100098
2005-01-14,4062.899902
2005-01-17,4079
2005-01-18,4065.5
2005-01-19,4055.699951
2005-01-20,4038.5
2005-01-21,4046.399902
2005-01-24,4047.600098
2005-01-25,4056.399902
2005-01-27,4101.200195
2005-01-28,4096.399902
2005-01-31,4106.700195
2005-02-01,4127.200195
2005-02-02,4141.200195
2005-02-03,4146.299805
2005-02-04,4156.200195
2005-02-07,4182.899902
2005-02-08,4172.299805
2005-02-09,4163.200195
2005-02-10,4160
2005-02-11,4160.799805
2005-02-14,4143
2005-02-15,4136.299805
2005-02-16,4142.799805
2005-02-17,4155
2005-02-18,4151.799805
2005-02-21,4153.600098
2005-02-22,4138.399902
2005-02-23,4103.299805
2005-02-24,4086.699951
2005-02-25,4116.399902
2005-02-28,4156.5
2005-03-01,4164.299805
2005-03-02,4172.200195
2005-03-03,4185.799805
2005-03-04,4201.899902
2005-03-07,4218.600098
2005-03-08,4223.299805
2005-03-09,4223
2005-03-10,4199.200195
2005-03-11,4192.5
2005-03-14,4218.600098
2005-03-15,4210.899902
2005-03-16,4229.899902
2005-03-17,4217.299805
2005-03-18,4236.799805
2005-03-21,4255.799805
2005-03-22,4225.5
2005-03-23,4164.600098
2005-03-24,4131.600098
2005-03-29,4091.899902
2005-03-30,4083.600098
2005-03-31,4100.600098
2005-04-01,4126.399902
2005-04-04,4109.200195
2005-04-05,4117.200195
2005-04-06,4106.200195
2005-04-07,4112.399902
2005-04-08,4148.5
2005-04-11,4115.799805
2005-04-12,4123.399902
2005-04-13,4115
2005-04-14,4063.300049
2005-04-15,3993.399902
2005-04-18,3936.5
2005-04-19,3996.399902
2005-04-20,4001.899902
2005-04-21,3988.600098
2005-04-22,4009.600098
2005-04-26,3999.100098
2005-04-27,3987.5
2005-04-28,3975.300049
2005-04-29,3943.100098
2005-05-02,3969.199951
2005-05-03,3943.600098
2005-05-04,3905.5
2005-05-05,3915
2005-05-06,3939.800049
2005-05-09,3956.800049
2005-05-10,3949.100098
2005-05-11,3958.600098
2005-05-12,3979.199951
2005-05-13,3965.5
2005-05-16,3923.800049
2005-05-17,3911.699951
2005-05-18,3940.5
2005-05-19,3993.699951
2005-05-20,3990.800049
2005-05-23,4024.300049
2005-05-24,4054.300049
2005-05-25,4047.300049
2005-05-26,4050.399902
2005-05-27,4073.899902
2005-05-30,4089.5
2005-05-31,4070.399902
2005-06-01,4103.700195
2005-06-02,4136.399902
2005-06-03,4149.299805
2005-06-06,4154.600098
2005-06-07,4160.100098
2005-06-08,4173.299805
2005-06-09,4168.899902
2005-06-10,4180
2005-06-14,4189.600098
2005-06-15,4203.799805
2005-06-16,4221.299805
2005-06-17,4267.299805
2005-06-20,4262.299805
2005-06-21,4255.299805
2005-06-22,4232.100098
2005-06-23,4225.600098
2005-06-24,4203.799805
2005-06-27,4191.200195
2005-06-28,4222
2005-06-29,4216.600098
2005-06-30,4229.899902
2005-07-01,4224.100098
2005-07-04,4234.700195
2005-07-05,4253.600098
2005-07-06,4234.100098
2005-07-07,4197.600098
2005-07-08,4193.799805
2005-07-11,4226.600098
2005-07-12,4225.100098
2005-07-13,4240.200195
2005-07-14,4257.700195
2005-07-15,4254.200195
2005-07-18,4259.899902
2005-07-19,4239.799805
2005-07-20,4263.299805
2005-07-21,4302.700195
2005-07-22,4324.200195
2005-07-25,4335.600098
2005-07-26,4338.100098
2005-07-27,4347.600098
2005-07-28,4329.100098
2005-07-29,4346.700195
2005-08-01,4337.600098
2005-08-02,4343.399902
2005-08-03,4326.299805
2005-08-04,4328.5
2005-08-05,4333.100098
2005-08-08,4365.200195
2005-08-09,4374.5
2005-08-10,4384.799805
2005-08-11,4423.899902
2005-08-12,4431.899902
2005-08-15,4425.5
2005-08-16,4446.299805
2005-08-17,4429.799805
2005-08-18,4410.200195
2005-08-19,4429.899902
2005-08-22,4462.700195
2005-08-23,4451.600098
2005-08-24,4417
2005-08-25,4393.600098
2005-08-26,4419.100098
2005-08-29,4368.5
2005-08-30,4407.399902
2005-08-31,4413.5
2005-09-01,4460.100098
2005-09-02,4435.899902
2005-09-05,4417.200195
2005-09-06,4422.299805
2005-09-07,4456.299805
2005-09-08,4439.799805
2005-09-09,4432.700195
2005-09-12,4437.5
2005-09-13,4456.299805
2005-09-14,4473.600098
2005-09-15,4466.399902
2005-09-16,4499.399902
2005-09-19,4499.600098
2005-09-20,4527.200195
2005-09-21,4501.799805
2005-09-22,4511.5
2005-09-23,4514
2005-09-26,4565.299805
2005-09-27,4576.700195
2005-09-28,4575.200195
2005-09-29,4617.399902
2005-09-30,4592.600098
2005-10-03,4593.200195
2005-10-04,4591.5
2005-10-05,4496.799805
2005-10-06,4401.799805
2005-10-07,4400.100098
2005-10-10,4427.899902
2005-10-11,4392.299805
2005-10-12,4429.399902
2005-10-13,4394.899902
2005-10-14,4371.299805
2005-10-17,4389.899902
2005-10-18,4422.5
2005-10-19,4345.899902
2005-10-20,4345.100098
2005-10-21,4325.200195
2005-10-24,4317.299805
2005-10-25,4350.799805
2005-10-26,4400.600098
2005-10-27,4389.200195
2005-10-28,4340.5
2005-10-31,4412.700195
2005-11-01,4425
2005-11-02,4408.799805
2005-11-03,4460.899902
2005-11-04,4468.299805
2005-11-07,4460.799805
2005-11-08,4501.200195
2005-11-09,4476.299805
2005-11-10,4492.299805
2005-11-11,4516.799805
2005-11-14,4547.899902
2005-11-15,4544.899902
2005-11-16,4560.200195
2005-11-17,4570.100098
2005-11-18,4610.600098
2005-11-21,4598.200195
2005-11-22,4569.5
2005-11-23,4562.399902
2005-11-24,4594.899902
2005-11-25,4592.5
2005-11-28,4610.200195
2005-11-29,4585.299805
2005-11-30,4583.600098
2005-12-01,4532.299805
2005-12-02,4573.799805
2005-12-05,4576.799805
2005-12-06,4568.700195
2005-12-07,4576.299805
2005-12-08,4531.600098
2005-12-09,4534.799805
2005-12-12,4562.200195
2005-12-13,4538.700195
2005-12-14,4567.299805
2005-12-15,4575.399902
2005-12-16,4590.899902
2005-12-19,4600.799805
2005-12-20,4616.700195
2005-12-21,4659.899902
2005-12-22,4652
2005-12-23,4670.799805
2005-12-28,4697.299805
2005-12-29,4715.200195
2005-12-30,4708.799805
2006-01-03,4721.100098
2006-01-04,4765.100098
2006-01-05,4757.899902
2006-01-06,4736.399902
2006-01-09,4775.799805
2006-01-10,4761.700195
2006-01-11,4781.100098
2006-01-12,4781.700195
2006-01-13,4784.299805
2006-01-16,4785.899902
2006-01-17,4817.299805
2006-01-18,4739.799805
2006-01-19,4790.899902
2006-01-20,4806.100098
2006-01-23,4766.600098
2006-01-24,4779.799805
2006-01-25,4812
2006-01-27,4867.299805
2006-01-30,4892.200195
2006-01-31,4880.200195
2006-02-01,4903.899902
2006-02-02,4855.399902
2006-02-03,4832.100098
2006-02-06,4859.799805
2006-02-07,4850.299805
2006-02-08,4777
2006-02-09,4820.200195
2006-02-10,4817.700195
2006-02-13,4765.100098
2006-02-14,4808.200195
2006-02-15,4781.5
2006-02-16,4766.899902
2006-02-17,4748.5
2006-02-20,4788.100098
2006-02-21,4830.200195
2006-02-22,4842.5
2006-02-23,4867.299805
2006-02-24,4849.399902
2006-02-27,4880.100098
2006-02-28,4878.399902
2006-03-01,4813.799805
2006-03-02,4864.399902
2006-03-03,4862.100098
2006-03-06,4867.399902
2006-03-07,4843.600098
2006-03-08,4835.700195
2006-03-09,4855.399902
2006-03-10,4849.399902
2006-03-13,4910.600098
2006-03-14,4893.700195
2006-03-15,4907.200195
2006-03-16,4936.700195
2006-03-17,4932.700195
2006-03-20,4961.600098
2006-03-21,4952.700195
2006-03-22,4974.799805
2006-03-23,4995.600098
2006-03-24,5001.600098
2006-03-27,5045.100098
2006-03-28,5044.799805
2006-03-29,5049.399902
2006-03-30,5071.600098
2006-03-31,5087.200195
2006-04-03,5133.100098
2006-04-04,5116.299805
2006-04-05,5159
2006-04-06,5190.299805
2006-04-07,5186.600098
2006-04-10,5146.899902
2006-04-11,5186.799805
2006-04-12,5140
2006-04-13,5132.299805
2006-04-18,5200.299805
2006-04-19,5233.200195
2006-04-20,5225.799805
2006-04-21,5199.100098
2006-04-24,5217.700195
2006-04-26,5272.100098
2006-04-27,5246.899902
2006-04-28,5207
2006-05-01,5255.200195
2006-05-02,5222.399902
2006-05-03,5224.899902
2006-05-04,5146.700195
2006-05-05,5209.5
2006-05-08,5273.5
2006-05-09,5275.899902
2006-05-10,5305.299805
2006-05-11,5318.200195
2006-05-12,5285.5
2006-05-15,5192.399902
2006-05-16,5170.299805
2006-05-17,5172.100098
2006-05-18,5076.200195
2006-05-19,5061.200195
2006-05-22,4987.299805
2006-05-23,4966.299805
2006-05-24,4995
2006-05-25,4939.399902
2006-05-26,5014.700195
2006-05-29,5069.899902
2006-05-30,5066.799805
2006-05-31,4972.299805
2006-06-01,5026.100098
2006-06-02,5040.399902
2006-06-05,5082.100098
2006-06-06,5004.5
2006-06-07,4991.899902
2006-06-08,4878.5
2006-06-09,4926.799805
2006-06-13,4807.200195
2006-06-14,4815
2006-06-15,4835.5
2006-06-16,4932.200195
2006-06-19,4869.899902
2006-06-20,4830.799805
2006-06-21,4884.399902
2006-06-22,4968.100098
2006-06-23,4925.799805
2006-06-26,4926.200195
2006-06-27,4957.600098
2006-06-28,4909.200195
2006-06-29,4957.899902
2006-06-30,5034
2006-07-03,5049.899902
2006-07-04,5060.700195
2006-07-05,5054.299805
2006-07-06,5078.100098
2006-07-07,5096.5
2006-07-10,5102.899902
2006-07-11,5071.399902
2006-07-12,5093.399902
2006-07-13,5054.700195
2006-07-14,4943.799805
2006-07-17,4932.200195
2006-07-18,4901.399902
2006-07-19,4881.299805
2006-07-20,4967.399902
2006-07-21,4934.299805
2006-07-24,4906.600098
2006-07-25,4959.899902
2006-07-26,4907.600098
2006-07-27,4976.5
2006-07-28,4932.700195
2006-07-31,4957.100098
2006-08-01,4953.899902
2006-08-02,4906.600098
2006-08-03,4966.200195
2006-08-04,4926.100098
2006-08-07,4933.5
2006-08-08,4989.100098
2006-08-09,4929.700195
2006-08-10,4922.200195
2006-08-11,4918
2006-08-14,4938.600098
2006-08-15,4904.700195
2006-08-16,4928.899902
2006-08-17,5017.200195
2006-08-18,5015.600098
2006-08-21,5027.600098
2006-08-22,5041.299805
2006-08-23,5048
2006-08-24,4963
2006-08-25,4997.100098
2006-08-28,4996.299805
2006-08-29,5034.100098
2006-08-30,5032.200195
2006-08-31,5079.799805
2006-09-01,5063.899902
2006-09-04,5091.5
2006-09-05,5111.700195
2006-09-06,5078.700195
2006-09-07,5075.799805
2006-09-08,5063.200195
2006-09-11,4993.5
2006-09-12,4938.799805
2006-09-13,4978.600098
2006-09-14,5029
2006-09-15,4997.200195
2006-09-18,5028.700195
2006-09-19,5015.700195
2006-09-20,4962.5
2006-09-21,4959.399902
2006-09-22,4948.399902
2006-09-25,4952.899902
2006-09-26,4956.5
2006-09-27,5055
2006-09-28,5075.5
2006-09-29,5113
2006-10-02,5138.700195
2006-10-03,5141.200195
2006-10-04,5101.5
2006-10-05,5174.799805
2006-10-06,5178.299805
2006-10-09,5162.700195
2006-10-10,5211.700195
2006-10-11,5245.299805
2006-10-12,5223.899902
2006-10-13,5253.899902
2006-10-16,5276.399902
2006-10-17,5251.700195
2006-10-18,5282.100098
2006-10-19,5256.899902
2006-10-20,5304.399902
2006-10-23,5303.700195
2006-10-24,5288.399902
2006-10-25,5324.700195
2006-10-26,5360.600098
2006-10-27,5329.899902
2006-10-30,5367.700195
2006-10-31,5352.899902
2006-11-01,5383.600098
2006-11-02,5377.100098
2006-11-03,5396.899902
2006-11-06,5410.100098
2006-11-07,5456.700195
2006-11-08,5425.100098
2006-11-09,5398.600098
2006-11-10,5409.200195
2006-11-13,5389.899902
2006-11-14,5405.399902
2006-11-15,5399.100098
2006-11-16,5363.899902
2006-11-17,5391.5
2006-11-20,5303.399902
2006-11-21,5339.299805
2006-11-22,5422.799805
2006-11-23,5441.600098
2006-11-24,5431.399902
2006-11-27,5432.5
2006-11-28,5367.799805
2006-11-29,5432.5
2006-11-30,5461.600098
2006-12-01,5415.200195
2006-12-04,5412.5
2006-12-05,5414.200195
2006-12-06,5453.600098
2006-12-07,5450.600098
2006-12-08,5415.399902
2006-12-11,5455.5
2006-12-12,5456.100098
2006-12-13,5471.399902
2006-12-14,5550.899902
2006-12-15,5557
2006-12-18,5572.200195
2006-12-19,5541.600098
2006-12-20,5586.899902
2006-12-21,5561.700195
2006-12-22,5577.799805
2006-12-27,5616.299805
2006-12-28,5634
2006-12-29,5644.299805
2007-01-02,5645.899902
2007-01-03,5626.799805
2007-01-04,5563.899902
2007-01-05,5549.799805
2007-01-08,5484.5
2007-01-09,5564.100098
2007-01-10,5502.100098
2007-01-11,5542.700195
2007-01-12,5611.899902
2007-01-15,5649
2007-01-16,5650.399902
2007-01-17,5626.100098
2007-01-18,5650.799805
2007-01-19,5652.100098
2007-01-22,5704
2007-01-23,5714.100098
2007-01-24,5749.100098
2007-01-25,5753.299805
2007-01-29,5744
2007-01-30,5791.5
2007-01-31,5757.700195
2007-02-01,5796.799805
2007-02-02,5814.399902
2007-02-05,5805.100098
2007-02-06,5848.5
2007-02-07,5870.899902
2007-02-08,5872.899902
2007-02-09,5899.299805
2007-02-12,5895
2007-02-13,5907.299805
2007-02-14,5937.700195
2007-02-15,5969.100098
2007-02-16,5935.5
2007-02-19,5969.299805
2007-02-20,5969.399902
2007-02-21,5933.299805
2007-02-22,5991.100098
2007-02-23,6009.299805
2007-02-26,6021.899902
2007-02-27,5977.600098
2007-02-28,5816.5
2007-03-01,5798.299805
2007-03-02,5775.200195
2007-03-05,5642.399902
2007-03-06,5749.899902
2007-03-07,5803.299805
2007-03-08,5799.600098
2007-03-09,5810.200195
2007-03-12,5868.100098
2007-03-13,5844
2007-03-14,5727.299805
2007-03-15,5831.799805
2007-03-16,5817.799805
2007-03-19,5839.200195
2007-03-20,5856.5
